Site;Treat;Block;Plot;Year;Date;Registrator;IDS;MS;IDG;X;Y;LSL;NL;LL;NFS;NFL;NFL1;NFL2;NFL3;NFL4;NB;NB1;NB2;NB3;NB4;NC;NC1;NC2;NC3;NC4;NC5;NC6;NAC;NAC1;NAC2;seedl;juvinale;comment
Skj;;4;3;2018;18.08.2018;SO/KM;6;;;2,5;18;13;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;7;;;2,5;22,5;13;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;8;;;17;14;11;2;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;9;;;31;18;20;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;10;;;31,5;17;20;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;11;;;2,5;11,5;26;6;14;1;0;0;0;0;;0;0;0;;;4;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;12;;;0;13,5;20;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;13;;;14;12;23;6;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;14;;;17,5;10;32;6;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;15;;;23;13;19;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;16;;;27;12;12;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;17;;;29,5;11;19;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;18;;;33,5;13;22;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;19;;;3;8,5;10;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;3;2018;18.08.2018;SO/KM;20;;;4;3;19;6;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;21;;;9;4;16;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;22;;;19,5;5;17;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;23;;;20,5;5,5;15;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;24;;;18;16;26;6;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;1;;;2,5;22,5;27;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;2;;;8;24;20;2;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;3;;;10;20;15;6;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;4;;;15;21;25;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;5;;;18;24,5;15;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;6;;;30;20;29;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;7;;;31;21;20;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;8;;;32,5;22;17;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;9;;1;32,5;24;20;2;15;2;4;0;0;0;;0;0;0;;;8;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;10;;1;33,5;23,5;25;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;11;;;4,5;18,5;23;2;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;12;;;12,5;17,5;15;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;13;;;14;15;17;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;14;;;24;17;32;5;15;1;0;0;0;0;;0;0;0;;;9;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;15;;;32,5;15,5;21;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;16;;;7,5;10;30;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;17;;;12,5;10;30;5;15;2;0;0;0;0;;0;0;0;;;14;7;8;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;18;;;15;12,5;20;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;19;;;17,5;14;30;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;20;;;22,5;15;17;6;14;1;0;0;0;0;;0;0;0;;;5;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;21;;;24;13;20;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;22;;;27,5;14;30;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;23;;;28;13,5;13;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;24;;;29;14,5;34;5;11;1;0;0;0;0;;0;0;0;;;7;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;25;;;32;17;12;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;26;;;32;14;20;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;27;;;33,5;12,5;30;2;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;28;;;11;8,5;20;4;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;29;;;12,5;5;13;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;30;;;13,5;5;15;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;31;;;34,5;9,5;11;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;32;;;2,5;4;22;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;33;;;14;2,5;23;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;34;;;17;4;25;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;35;;;18;5;23;4;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;36;;;17,5;3;26;3;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;37;;;20;4;21;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;38;;;23;4,5;22;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;39;;;31,5;2,5;26;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;40;;;34,5;4;20;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;4;2018;20.08.2018;KM/SO;41;;1;32;23,5;21;4;11;1;0;0;0;0;;0;0;0;;;4;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;1;;1;5;24;15;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;2;;1;6;24,5;21;6;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;3;;;25;22;17;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;4;;;28;24;11;8;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;5;;;32,5;22,5;19;6;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;6;;;33,5;21;15;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;7;;;0;17,5;8;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;8;;;10;14,5;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;9;;;11;17,5;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;10;;;14,5;14,5;19;8;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;11;;;19,5;16;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;12;;;22,5;15;14;6;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;13;;;32;17,5;21;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;14;;;33;13;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;15;;;4,5;12,5;16;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;16;;;5;10,5;11;2;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;17;;;5;9;25;6;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;18;;;7,5;10;30;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;19;;;7,5;12,5;10;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;20;;;15,5;12,5;15;3;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;21;;;32;12;11;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;22;;;7,5;8,5;10;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;23;;;10;5;14;8;14;2;0;0;0;0;;0;0;0;;;8;4;4;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;24;;;12,5;6;10;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;25;;;16;5;17;7;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;26;;;18;2,5;10;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;5;2018;18.08.2018;KM;27;;;15;2,5;10;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;5;2018;18.08.2018;KM;28;;;6;4;9;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;4;5;2018;18.08.2018;KM;29;;;10;2;6;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;1;2018;21.08.2018;RG;1;;;7,5;22,5;8;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;2;;;24,5;25;3;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;3;;;25;23,5;2;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;4;;;25,5;24,5;3;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;5;;;27;20,5;2;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;6;;;34;23;15;5;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;7;;;3,5;17;15;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;two leaves grazed
Skj;;5;1;2018;21.08.2018;RG;8;;;4;16,5;26;2;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;one leaf grazed
Skj;;5;1;2018;21.08.2018;RG;9;;;21;20;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;1;2018;21.08.2018;RG;10;;;21,5;16,5;11;6;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;11;;;21,5;16;9;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;12;;;21,5;15;16;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;13;;;24;19;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;14;;;31;16,5;9;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;15;;;35;16;14;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;16;;;31;15;6;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;17;;;15,5;14,5;7;4;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;18;;;17;15;10;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;19;;;16;11,5;9;5;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;20;;;23,5;13;4;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;21;;;22;15,5;12;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;22;;;21,5;14,5;6;4;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;23;;;24;14,5;4;4;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;24;;;21,5;11;11;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;25;;;25,5;14;4;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;26;;;28;14;4;4;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;27;;;13;9,5;4;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;28;;;11;6;4;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;29;;;14,5;10;9;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;30;;;14,5;9,5;8;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;31;;;34;6,5;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;32;;;1,5;3,5;11;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;33;;;29;1;13;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;1;2018;21.08.2018;RG;34;;;22,5;16,5;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;1;2018;21.08.2018;RG;35;;;22,5;15;7;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;2;2018;21.08.2018;SY;1;;;8;11;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;2;2018;21.08.2018;SY;2;;;16;13,5;25;2;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;2;2018;21.08.2018;SY;3;;;29;12,5;36;3;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;2;2018;21.08.2018;SY;4;;;1;8;11;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;2;2018;21.08.2018;SY;5;;;27;3,5;4;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;1;;;4,5;22;25;2;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;2;;;5;22,5;26;3;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;3;;;6,5;23,5;19;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;4;;;8;21;10;2;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;5;;;10;21;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;3;2018;22.08.2018;KM;6;;;15,5;23;24;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;7;;;16;24;16;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;3;2018;22.08.2018;KM;8;;;16,5;23,5;7;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;3;2018;22.08.2018;KM;9;;;17;21;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;3;2018;22.08.2018;KM;10;;;15,5;20,5;9;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;3;2018;22.08.2018;KM;11;;;11;24;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;3;2018;22.08.2018;KM;12;;;22,5;24;11;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;13;;;22;20,5;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;14;;;27,5;24,5;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;3;2018;22.08.2018;KM;15;;;32,5;25;12;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;16;;;12;17;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;3;2018;22.08.2018;KM;17;;;32,5;14,5;5;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;3;2018;22.08.2018;KM;18;;;9;2,5;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;19;;;9,5;2;14;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;20;;;10;1;15;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;21;;;24,5;3;18;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;22;;;24;2,5;19;3;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;3;2018;22.08.2018;KM;23;;;23,5;2;22;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;SLO;1;;;0,5;18,5;10;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;1;;;4,5;22;25;2;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;2;;;5;22,5;26;3;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;SLO;2;;;7,5;14,5;11;2;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;looks sick
Skj;;5;4;2018;22.08.2018;KM;3;;;6,5;23,5;19;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;SLO;3;;;22,5;11;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;4;2018;22.08.2018;SLO;4;;;31,5;7,5;3;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;4;2018;22.08.2018;KM;4;;;8;23;10;2;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;5;;;10;21;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;4;2018;22.08.2018;KM;6;;;15,5;23;24;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;7;;;16;24;16;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;5;4;2018;22.08.2018;KM;8;;;16,5;23,5;7;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;4;2018;22.08.2018;KM;9;;;17;21;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;4;2018;22.08.2018;KM;10;;;15,5;20,5;9;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;4;2018;22.08.2018;KM;11;;;11;24;;;;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;not found
Skj;;5;4;2018;22.08.2018;KM;12;;;2,5;24;11;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;13;;;22;20,5;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;14;;;27,5;24,5;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;4;2018;22.08.2018;KM;15;;;32,5;25;12;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;16;;;12;17;9;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;4;2018;22.08.2018;KM;17;;;32,5;14,5;5;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;5;4;2018;22.08.2018;KM;18;;;9;2,5;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;19;;;9,5;2;14;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;20;;;10;1;15;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;21;;;24,5;3;18;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;22;;;24;2,5;19;3;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;5;4;2018;22.08.2018;KM;23;;;23,5;2;22;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
