ID;Species;Site;Water_potential;Replicate;Seed;Start_date;Germination_date;Comment;Cotelydon_date;Leaf_date;dead_date;Wet_mass_g_root;Wet_mass_g_rest;Comment;Wet_mass_g_True leaf;Total wet mass
SP_ULV_4_5_6;SP;ULV;4;5;6;18.02.2020;;;;;;;;;;
SP_ULV_4_5_7;SP;ULV;4;5;7;18.02.2020;;;;;;;;;;
SP_ULV_4_5_8;SP;ULV;4;5;8;18.02.2020;;;;;;;;;;
SP_ULV_4_5_9;SP;ULV;4;5;9;18.02.2020;;;;;;;;;;
SP_ULV_4_5_10;SP;ULV;4;5;10;18.02.2020;;;;;;;;;;
SP_ULV_4_5_11;SP;ULV;4;5;11;18.02.2020;;;;;;;;;;
SP_ULV_4_5_12;SP;ULV;4;5;12;18.02.2020;;;;;;;;;;
SP_ULV_4_5_13;SP;ULV;4;5;13;18.02.2020;;;;;;;;;;
SP_ULV_4_5_14;SP;ULV;4;5;14;18.02.2020;;;;;;;;;;
SP_ULV_4_5_15;SP;ULV;4;5;15;18.02.2020;;;;;;;;;;
SP_ULV_4_5_16;SP;ULV;4;5;16;18.02.2020;;;;;;;;;;
SP_ULV_4_5_17;SP;ULV;4;5;17;18.02.2020;;agar dried out 17.03.2020;;;;;;;;
SP_ULV_4_5_18;SP;ULV;4;5;18;18.02.2020;;;;;;;;;;
SP_ULV_4_5_19;SP;ULV;4;5;19;18.02.2020;;;;;;;;;;
SP_ULV_4_5_20;SP;ULV;4;5;20;18.02.2020;;;;;;;;;;
SP_ULV_4_6_1;SP;ULV;4;6;1;18.02.2020;;;;;;;;;;
SP_ULV_4_6_2;SP;ULV;4;6;2;18.02.2020;;;;;;;;;;
SP_ULV_4_6_3;SP;ULV;4;6;3;18.02.2020;;;;;;;;;;
SP_ULV_4_6_4;SP;ULV;4;6;4;18.02.2020;;;;;;;;;;
SP_ULV_4_6_5;SP;ULV;4;6;5;18.02.2020;;;;;;;;;;
SP_ULV_4_6_6;SP;ULV;4;6;6;18.02.2020;;;;;;;;;;
SP_ULV_4_6_7;SP;ULV;4;6;7;18.02.2020;;;;;;;;;;
SP_ULV_4_6_8;SP;ULV;4;6;8;18.02.2020;;;;;;;;;;
SP_ULV_4_6_9;SP;ULV;4;6;9;18.02.2020;;;;;;;;;;
SP_ULV_4_6_10;SP;ULV;4;6;10;18.02.2020;;;;;;;;;;
SP_ULV_4_6_11;SP;ULV;4;6;11;18.02.2020;;;;;;;;;;
SP_ULV_4_6_12;SP;ULV;4;6;12;18.02.2020;;Seems dead;;;;;;;;
SP_ULV_4_6_13;SP;ULV;4;6;13;18.02.2020;;;;;;;;;;
SP_ULV_4_6_14;SP;ULV;4;6;14;18.02.2020;;;;;;;;;;
SP_ULV_4_6_15;SP;ULV;4;6;15;18.02.2020;;;;;;;;;;
SP_ULV_4_6_16;SP;ULV;4;6;16;18.02.2020;;;;;;;;;;
SP_ULV_4_6_17;SP;ULV;4;6;17;18.02.2020;;;;;;;;;;
SP_ULV_4_6_18;SP;ULV;4;6;18;18.02.2020;;;;;;;;;;
SP_ULV_4_6_19;SP;ULV;4;6;19;18.02.2020;;;;;;;;;;
SP_ULV_4_6_20;SP;ULV;4;6;20;18.02.2020;;;;;;;;;;
SP_ULV_4_7_1;SP;ULV;4;7;1;18.02.2020;;;;;;;;;;
SP_ULV_4_7_2;SP;ULV;4;7;2;18.02.2020;;;;;;;;;;
SP_ULV_4_7_3;SP;ULV;4;7;3;18.02.2020;;;;;;;;;;
SP_ULV_4_7_4;SP;ULV;4;7;4;18.02.2020;;;;;;;;;;
SP_ULV_4_7_5;SP;ULV;4;7;5;18.02.2020;;;;;;;;;;
SP_ULV_4_7_6;SP;ULV;4;7;6;18.02.2020;;;;;;;;;;
SP_ULV_4_7_7;SP;ULV;4;7;7;18.02.2020;;;;;;;;;;
SP_ULV_4_7_8;SP;ULV;4;7;8;18.02.2020;;;;;;;;;;
SP_ULV_4_7_9;SP;ULV;4;7;9;18.02.2020;;;;;;;;;;
SP_ULV_4_7_10;SP;ULV;4;7;10;18.02.2020;;;;;;;;;;
SP_ULV_4_7_11;SP;ULV;4;7;11;18.02.2020;30.03.2020;;30.03.2020;;;;;;;
SP_ULV_4_7_12;SP;ULV;4;7;12;18.02.2020;;;;;;;;;;
SP_ULV_4_7_13;SP;ULV;4;7;13;18.02.2020;;;;;;;;;;
SP_ULV_4_7_14;SP;ULV;4;7;14;18.02.2020;;;;;;;;;;
SP_ULV_4_7_15;SP;ULV;4;7;15;18.02.2020;;;;;;;;;;
SP_ULV_4_7_16;SP;ULV;4;7;16;18.02.2020;;;;;;;;;;
SP_ULV_4_7_17;SP;ULV;4;7;17;18.02.2020;;;;;;;;;;
SP_ULV_4_7_18;SP;ULV;4;7;18;18.02.2020;;;;;;;;;;
SP_ULV_4_7_19;SP;ULV;4;7;19;18.02.2020;;;;;;;;;;
SP_ULV_4_7_20;SP;ULV;4;7;20;18.02.2020;;;;;;;;;;
SP_ULV_4_8_1;SP;ULV;4;8;1;18.02.2020;;;;;;;;;;
SP_ULV_4_8_2;SP;ULV;4;8;2;18.02.2020;;;;;;;;;;
SP_ULV_4_8_3;SP;ULV;4;8;3;18.02.2020;;;;;;;;;;
SP_ULV_4_8_4;SP;ULV;4;8;4;18.02.2020;;;;;;;;;;
SP_ULV_4_8_5;SP;ULV;4;8;5;18.02.2020;;;;;;;;;;
SP_ULV_4_8_6;SP;ULV;4;8;6;18.02.2020;;;;;;;;;;
SP_ULV_4_8_7;SP;ULV;4;8;7;18.02.2020;;;;;;;;;;
SP_ULV_4_8_8;SP;ULV;4;8;8;18.02.2020;;;;;;;;;;
SP_ULV_4_8_9;SP;ULV;4;8;9;18.02.2020;;;;;;;;;;
SP_ULV_4_8_10;SP;ULV;4;8;10;18.02.2020;;;;;;;;;;
SP_ULV_4_8_11;SP;ULV;4;8;11;18.02.2020;;;;;;;;;;
SP_ULV_4_8_12;SP;ULV;4;8;12;18.02.2020;;;;;;;;;;
SP_ULV_4_8_13;SP;ULV;4;8;13;18.02.2020;;;;;;;;;;
SP_ULV_4_8_14;SP;ULV;4;8;14;18.02.2020;;;;;;;;;;
SP_ULV_4_8_15;SP;ULV;4;8;15;18.02.2020;;;;;;;;;;
SP_ULV_4_8_16;SP;ULV;4;8;16;18.02.2020;;;;;;;;;;
SP_ULV_4_8_17;SP;ULV;4;8;17;18.02.2020;;;;;;;;;;
SP_ULV_4_8_18;SP;ULV;4;8;18;18.02.2020;;;;;;;;;;
SP_ULV_4_8_19;SP;ULV;4;8;19;18.02.2020;;;;;;;;;;
SP_ULV_4_8_20;SP;ULV;4;8;20;18.02.2020;;;;;;;;;;
SP_ULV_4_9_1;SP;ULV;4;9;1;18.02.2020;;;;;;;;;;
SP_ULV_4_9_2;SP;ULV;4;9;2;18.02.2020;;;;;;;;;;
SP_ULV_4_9_3;SP;ULV;4;9;3;18.02.2020;;;;;;;;;;
SP_ULV_4_9_4;SP;ULV;4;9;4;18.02.2020;;;;;;;;;;
SP_ULV_4_9_5;SP;ULV;4;9;5;18.02.2020;;;;;;;;;;
SP_ULV_4_9_6;SP;ULV;4;9;6;18.02.2020;;;;;;;;;;
SP_ULV_4_9_7;SP;ULV;4;9;7;18.02.2020;;;;;;;;;;
SP_ULV_4_9_8;SP;ULV;4;9;8;18.02.2020;;;;;;;;;;
SP_ULV_4_9_9;SP;ULV;4;9;9;18.02.2020;;;;;;;;;;
SP_ULV_4_9_10;SP;ULV;4;9;10;18.02.2020;;;;;;;;;;
SP_ULV_4_9_11;SP;ULV;4;9;11;18.02.2020;;;;;;;;;;
SP_ULV_4_9_12;SP;ULV;4;9;12;18.02.2020;;;;;;;;;;
SP_ULV_4_9_13;SP;ULV;4;9;13;18.02.2020;;;;;;;;;;
SP_ULV_4_9_14;SP;ULV;4;9;14;18.02.2020;;;;;;;;;;
SP_ULV_4_9_15;SP;ULV;4;9;15;18.02.2020;;;;;;;;;;
SP_ULV_4_9_16;SP;ULV;4;9;16;18.02.2020;;;;;;;;;;
SP_ULV_4_9_17;SP;ULV;4;9;17;18.02.2020;;;;;;;;;;
SP_ULV_4_9_18;SP;ULV;4;9;18;18.02.2020;;;;;;;;;;
SP_ULV_4_9_19;SP;ULV;4;9;19;18.02.2020;;;;;;;;;;
SP_ULV_4_9_20;SP;ULV;4;9;20;18.02.2020;;;;;;;;;;
SP_ULV_5_1_1;SP;ULV;5;1;1;18.02.2020;;;;;;;;;;
SP_ULV_5_1_2;SP;ULV;5;1;2;18.02.2020;;;;;;;;;;
SP_ULV_5_1_3;SP;ULV;5;1;3;18.02.2020;;;;;;;;;;
SP_ULV_5_1_4;SP;ULV;5;1;4;18.02.2020;;;;;;;;;;
SP_ULV_5_1_5;SP;ULV;5;1;5;18.02.2020;;;;;;;;;;
SP_ULV_5_1_6;SP;ULV;5;1;6;18.02.2020;;;;;;;;;;
SP_ULV_5_1_7;SP;ULV;5;1;7;18.02.2020;;;;;;;;;;
SP_ULV_5_1_8;SP;ULV;5;1;8;18.02.2020;;;;;;;;;;
SP_ULV_5_1_9;SP;ULV;5;1;9;18.02.2020;;;;;;;;;;
SP_ULV_5_1_10;SP;ULV;5;1;10;18.02.2020;;;;;;;;;;
SP_ULV_5_1_11;SP;ULV;5;1;11;18.02.2020;;;;;;;;;;
SP_ULV_5_1_12;SP;ULV;5;1;12;18.02.2020;;;;;;;;;;
SP_ULV_5_1_13;SP;ULV;5;1;13;18.02.2020;;;;;;;;;;
SP_ULV_5_1_14;SP;ULV;5;1;14;18.02.2020;;;;;;;;;;
SP_ULV_5_1_15;SP;ULV;5;1;15;18.02.2020;;;;;;;;;;
SP_ULV_5_1_16;SP;ULV;5;1;16;18.02.2020;;;;;;;;;;
SP_ULV_5_1_17;SP;ULV;5;1;17;18.02.2020;;;;;;;;;;
SP_ULV_5_1_18;SP;ULV;5;1;18;18.02.2020;;;;;;;;;;
SP_ULV_5_1_19;SP;ULV;5;1;19;18.02.2020;;;;;;;;;;
SP_ULV_5_1_20;SP;ULV;5;1;20;18.02.2020;;;;;;;;;;
SP_ULV_5_2_1;SP;ULV;5;2;1;18.02.2020;;;;;;;;;;
SP_ULV_5_2_2;SP;ULV;5;2;2;18.02.2020;;;;;;;;;;
SP_ULV_5_2_3;SP;ULV;5;2;3;18.02.2020;;;;;;;;;;
SP_ULV_5_2_4;SP;ULV;5;2;4;18.02.2020;;;;;;;;;;
SP_ULV_5_2_5;SP;ULV;5;2;5;18.02.2020;;;;;;;;;;
SP_ULV_5_2_6;SP;ULV;5;2;6;18.02.2020;;;;;;;;;;
SP_ULV_5_2_7;SP;ULV;5;2;7;18.02.2020;;;;;;;;;;
SP_ULV_5_2_8;SP;ULV;5;2;8;18.02.2020;;;;;;;;;;
SP_ULV_5_2_9;SP;ULV;5;2;9;18.02.2020;;;;;;;;;;
SP_ULV_5_2_10;SP;ULV;5;2;10;18.02.2020;;;;;;;;;;
SP_ULV_5_2_11;SP;ULV;5;2;11;18.02.2020;;;;;;;;;;
SP_ULV_5_2_12;SP;ULV;5;2;12;18.02.2020;;;;;;;;;;
SP_ULV_5_2_13;SP;ULV;5;2;13;18.02.2020;;;;;;;;;;
SP_ULV_5_2_14;SP;ULV;5;2;14;18.02.2020;;;;;;;;;;
SP_ULV_5_2_15;SP;ULV;5;2;15;18.02.2020;;;;;;;;;;
SP_ULV_5_2_16;SP;ULV;5;2;16;18.02.2020;;;;;;;;;;
SP_ULV_5_2_17;SP;ULV;5;2;17;18.02.2020;;;;;;;;;;
SP_ULV_5_2_18;SP;ULV;5;2;18;18.02.2020;;;;;;;;;;
SP_ULV_5_2_19;SP;ULV;5;2;19;18.02.2020;;;;;;;;;;
SP_ULV_5_2_20;SP;ULV;5;2;20;18.02.2020;;;;;;;;;;
SP_ULV_5_3_1;SP;ULV;5;3;1;18.02.2020;;;;;;;;;;
SP_ULV_5_3_2;SP;ULV;5;3;2;18.02.2020;;;;;;;;;;
SP_ULV_5_3_3;SP;ULV;5;3;3;18.02.2020;;;;;;;;;;
SP_ULV_5_3_4;SP;ULV;5;3;4;18.02.2020;;;;;;;;;;
SP_ULV_5_3_5;SP;ULV;5;3;5;18.02.2020;;;;;;;;;;
SP_ULV_5_3_6;SP;ULV;5;3;6;18.02.2020;;;;;;;;;;
SP_ULV_5_3_7;SP;ULV;5;3;7;18.02.2020;;;;;;;;;;
SP_ULV_5_3_8;SP;ULV;5;3;8;18.02.2020;;;;;;;;;;
SP_ULV_5_3_9;SP;ULV;5;3;9;18.02.2020;;;;;;;;;;
SP_ULV_5_3_10;SP;ULV;5;3;10;18.02.2020;;;;;;;;;;
SP_ULV_5_3_11;SP;ULV;5;3;11;18.02.2020;;;;;;;;;;
SP_ULV_5_3_12;SP;ULV;5;3;12;18.02.2020;;;;;;;;;;
SP_ULV_5_3_13;SP;ULV;5;3;13;18.02.2020;;;;;;;;;;
SP_ULV_5_3_14;SP;ULV;5;3;14;18.02.2020;;;;;;;;;;
SP_ULV_5_3_15;SP;ULV;5;3;15;18.02.2020;;;;;;;;;;
SP_ULV_5_3_16;SP;ULV;5;3;16;18.02.2020;;;;;;;;;;
SP_ULV_5_3_17;SP;ULV;5;3;17;18.02.2020;;;;;;;;;;
SP_ULV_5_3_18;SP;ULV;5;3;18;18.02.2020;;;;;;;;;;
SP_ULV_5_3_19;SP;ULV;5;3;19;18.02.2020;;;;;;;;;;
SP_ULV_5_3_20;SP;ULV;5;3;20;18.02.2020;20.03.2020;;30.03.2020;;;;;;;
SP_ULV_5_4_1;SP;ULV;5;4;1;18.02.2020;;;;;;;;;;
SP_ULV_5_4_2;SP;ULV;5;4;2;18.02.2020;;;;;;;;;;
SP_ULV_5_4_3;SP;ULV;5;4;3;18.02.2020;;;;;;;;;;
SP_ULV_5_4_4;SP;ULV;5;4;4;18.02.2020;;;;;;;;;;
SP_ULV_5_4_5;SP;ULV;5;4;5;18.02.2020;;;;;;;;;;
SP_ULV_5_4_6;SP;ULV;5;4;6;18.02.2020;;;;;;;;;;
SP_ULV_5_4_7;SP;ULV;5;4;7;18.02.2020;;;;;;;;;;
SP_ULV_5_4_8;SP;ULV;5;4;8;18.02.2020;;;;;;;;;;
SP_ULV_5_4_9;SP;ULV;5;4;9;18.02.2020;;;;;;;;;;
SP_ULV_5_4_10;SP;ULV;5;4;10;18.02.2020;;;;;;;;;;
SP_ULV_5_4_11;SP;ULV;5;4;11;18.02.2020;;;;;;;;;;
SP_ULV_5_4_12;SP;ULV;5;4;12;18.02.2020;;;;;;;;;;
SP_ULV_5_4_13;SP;ULV;5;4;13;18.02.2020;;;;;;;;;;
SP_ULV_5_4_14;SP;ULV;5;4;14;18.02.2020;;;;;;;;;;
SP_ULV_5_4_15;SP;ULV;5;4;15;18.02.2020;;;;;;;;;;
SP_ULV_5_4_16;SP;ULV;5;4;16;18.02.2020;;;;;;;;;;
SP_ULV_5_4_17;SP;ULV;5;4;17;18.02.2020;;;;;;;;;;
SP_ULV_5_4_18;SP;ULV;5;4;18;18.02.2020;;;;;;;;;;
SP_ULV_5_4_19;SP;ULV;5;4;19;18.02.2020;;;;;;;;;;
SP_ULV_5_4_20;SP;ULV;5;4;20;18.02.2020;;;;;;;;;;
SP_ULV_5_5_1;SP;ULV;5;5;1;18.02.2020;;;;;;;;;;
SP_ULV_5_5_2;SP;ULV;5;5;2;18.02.2020;;;;;;;;;;
SP_ULV_5_5_3;SP;ULV;5;5;3;18.02.2020;;;;;;;;;;
SP_ULV_5_5_4;SP;ULV;5;5;4;18.02.2020;;;;;;;;;;
SP_ULV_5_5_5;SP;ULV;5;5;5;18.02.2020;;;;;;;;;;
SP_ULV_5_5_6;SP;ULV;5;5;6;18.02.2020;;;;;;;;;;
SP_ULV_5_5_7;SP;ULV;5;5;7;18.02.2020;;;;;;;;;;
SP_ULV_5_5_8;SP;ULV;5;5;8;18.02.2020;;;;;;;;;;
SP_ULV_5_5_9;SP;ULV;5;5;9;18.02.2020;;;;;;;;;;
SP_ULV_5_5_10;SP;ULV;5;5;10;18.02.2020;;;;;;;;;;
SP_ULV_5_5_11;SP;ULV;5;5;11;18.02.2020;;;;;;;;;;
SP_ULV_5_5_12;SP;ULV;5;5;12;18.02.2020;;;;;;;;;;
SP_ULV_5_5_13;SP;ULV;5;5;13;18.02.2020;;;;;;;;;;
SP_ULV_5_5_14;SP;ULV;5;5;14;18.02.2020;;;;;;;;;;
SP_ULV_5_5_15;SP;ULV;5;5;15;18.02.2020;;;;;;;;;;
SP_ULV_5_5_16;SP;ULV;5;5;16;18.02.2020;;;;;;;;;;
SP_ULV_5_5_17;SP;ULV;5;5;17;18.02.2020;;;;;;;;;;
SP_ULV_5_5_18;SP;ULV;5;5;18;18.02.2020;;;;;;;;;;
SP_ULV_5_5_19;SP;ULV;5;5;19;18.02.2020;;;;;;;;;;
SP_ULV_5_5_20;SP;ULV;5;5;20;18.02.2020;;;;;;;;;;
SP_ULV_5_6_1;SP;ULV;5;6;1;18.02.2020;;;;;;;;;;
SP_ULV_5_6_2;SP;ULV;5;6;2;18.02.2020;;;;;;;;;;
SP_ULV_5_6_3;SP;ULV;5;6;3;18.02.2020;;;;;;;;;;
SP_ULV_5_6_4;SP;ULV;5;6;4;18.02.2020;;;;;;;;;;
SP_ULV_5_6_5;SP;ULV;5;6;5;18.02.2020;;;;;;;;;;
SP_ULV_5_6_6;SP;ULV;5;6;6;18.02.2020;;;;;;;;;;
SP_ULV_5_6_7;SP;ULV;5;6;7;18.02.2020;;;;;;;;;;
SP_ULV_5_6_8;SP;ULV;5;6;8;18.02.2020;;;;;;;;;;
SP_ULV_5_6_9;SP;ULV;5;6;9;18.02.2020;;;;;;;;;;
SP_ULV_5_6_10;SP;ULV;5;6;10;18.02.2020;;;;;;;;;;
SP_ULV_5_6_11;SP;ULV;5;6;11;18.02.2020;;;;;;;;;;
SP_ULV_5_6_12;SP;ULV;5;6;12;18.02.2020;;;;;;;;;;
SP_ULV_5_6_13;SP;ULV;5;6;13;18.02.2020;;;;;;;;;;
SP_ULV_5_6_14;SP;ULV;5;6;14;18.02.2020;;;;;;;;;;
SP_ULV_5_6_15;SP;ULV;5;6;15;18.02.2020;;;;;;;;;;
SP_ULV_5_6_16;SP;ULV;5;6;16;18.02.2020;;;;;;;;;;
SP_ULV_5_6_17;SP;ULV;5;6;17;18.02.2020;;;;;;;;;;
SP_ULV_5_6_18;SP;ULV;5;6;18;18.02.2020;;;;;;;;;;
SP_ULV_5_6_19;SP;ULV;5;6;19;18.02.2020;;;;;;;;;;
SP_ULV_5_6_20;SP;ULV;5;6;20;18.02.2020;;;;;;;;;;
SP_ULV_5_7_1;SP;ULV;5;7;1;18.02.2020;;;;;;;;;;
SP_ULV_5_7_2;SP;ULV;5;7;2;18.02.2020;;;;;;;;;;
SP_ULV_5_7_3;SP;ULV;5;7;3;18.02.2020;;;;;;;;;;
SP_ULV_5_7_4;SP;ULV;5;7;4;18.02.2020;;;;;;;;;;
SP_ULV_5_7_5;SP;ULV;5;7;5;18.02.2020;;;;;;;;;;
SP_ULV_5_7_6;SP;ULV;5;7;6;18.02.2020;;;;;;;;;;
SP_ULV_5_7_7;SP;ULV;5;7;7;18.02.2020;;;;;;;;;;
SP_ULV_5_7_8;SP;ULV;5;7;8;18.02.2020;;;;;;;;;;
SP_ULV_5_7_9;SP;ULV;5;7;9;18.02.2020;;;;;;;;;;
SP_ULV_5_7_10;SP;ULV;5;7;10;18.02.2020;;;;;;;;;;
SP_ULV_5_7_11;SP;ULV;5;7;11;18.02.2020;;;;;;;;;;
SP_ULV_5_7_12;SP;ULV;5;7;12;18.02.2020;;;;;;;;;;
SP_ULV_5_7_13;SP;ULV;5;7;13;18.02.2020;;;;;;;;;;
SP_ULV_5_7_14;SP;ULV;5;7;14;18.02.2020;;;;;;;;;;
SP_ULV_5_7_15;SP;ULV;5;7;15;18.02.2020;;;;;;;;;;
SP_ULV_5_7_16;SP;ULV;5;7;16;18.02.2020;;;;;;;;;;
SP_ULV_5_7_17;SP;ULV;5;7;17;18.02.2020;;;;;;;;;;
SP_ULV_5_7_18;SP;ULV;5;7;18;18.02.2020;;;;;;;;;;
SP_ULV_5_7_19;SP;ULV;5;7;19;18.02.2020;;;;;;;;;;
SP_ULV_5_7_20;SP;ULV;5;7;20;18.02.2020;;;;;;;;;;
SP_ULV_5_8_1;SP;ULV;5;8;1;18.02.2020;;;;;;;;;;
SP_ULV_5_8_2;SP;ULV;5;8;2;18.02.2020;;;;;;;;;;
SP_ULV_5_8_3;SP;ULV;5;8;3;18.02.2020;;;;;;;;;;
SP_ULV_5_8_4;SP;ULV;5;8;4;18.02.2020;;;;;;;;;;
SP_ULV_5_8_5;SP;ULV;5;8;5;18.02.2020;;;;;;;;;;
SP_ULV_5_8_6;SP;ULV;5;8;6;18.02.2020;;;;;;;;;;
SP_ULV_5_8_7;SP;ULV;5;8;7;18.02.2020;;;;;;;;;;
SP_ULV_5_8_8;SP;ULV;5;8;8;18.02.2020;;;;;;;;;;
SP_ULV_5_8_9;SP;ULV;5;8;9;18.02.2020;;;;;;;;;;
SP_ULV_5_8_10;SP;ULV;5;8;10;18.02.2020;;;;;;;;;;
SP_ULV_5_8_11;SP;ULV;5;8;11;18.02.2020;;;;;;;;;;
SP_ULV_5_8_12;SP;ULV;5;8;12;18.02.2020;;;;;;;;;;
SP_ULV_5_8_13;SP;ULV;5;8;13;18.02.2020;;;;;;;;;;
SP_ULV_5_8_14;SP;ULV;5;8;14;18.02.2020;;;;;;;;;;
SP_ULV_5_8_15;SP;ULV;5;8;15;18.02.2020;;;;;;;;;;
SP_ULV_5_8_16;SP;ULV;5;8;16;18.02.2020;;;;;;;;;;
SP_ULV_5_8_17;SP;ULV;5;8;17;18.02.2020;;;;;;;;;;
SP_ULV_5_8_18;SP;ULV;5;8;18;18.02.2020;;;;;;;;;;
SP_ULV_5_8_19;SP;ULV;5;8;19;18.02.2020;;;;;;;;;;
SP_ULV_5_8_20;SP;ULV;5;8;20;18.02.2020;;;;;;;;;;
SP_ULV_5_9_1;SP;ULV;5;9;1;18.02.2020;;;;;;;;;;
SP_ULV_5_9_2;SP;ULV;5;9;2;18.02.2020;;;;;;;;;;
SP_ULV_2_6_13;SP;ULV;2;6;13;17.02.2020;29.02.2020;;;17.03.2020;;;;;;
SP_ULV_5_9_4;SP;ULV;5;9;4;18.02.2020;;;;;;;;;;
SP_ULV_5_9_5;SP;ULV;5;9;5;18.02.2020;;;;;;;;;;
SP_ULV_5_9_6;SP;ULV;5;9;6;18.02.2020;;;;;;;;;;
SP_ULV_5_9_7;SP;ULV;5;9;7;18.02.2020;;;;;;;;;;
SP_ULV_5_9_8;SP;ULV;5;9;8;18.02.2020;;;;;;;;;;
SP_ULV_5_9_9;SP;ULV;5;9;9;18.02.2020;;;;;;;;;;
SP_ULV_5_9_10;SP;ULV;5;9;10;18.02.2020;;;;;;;;;;
SP_ULV_5_9_11;SP;ULV;5;9;11;18.02.2020;;;;;;;;;;
SP_ULV_5_9_12;SP;ULV;5;9;12;18.02.2020;;;;;;;;;;
SP_ULV_5_9_13;SP;ULV;5;9;13;18.02.2020;;;;;;;;;;
SP_ULV_5_9_14;SP;ULV;5;9;14;18.02.2020;;;;;;;;;;
SP_ULV_5_9_15;SP;ULV;5;9;15;18.02.2020;;;;;;;;;;
SP_ULV_5_9_16;SP;ULV;5;9;16;18.02.2020;;;;;;;;;;
SP_ULV_5_9_17;SP;ULV;5;9;17;18.02.2020;;;;;;;;;;
SP_ULV_5_9_18;SP;ULV;5;9;18;18.02.2020;;;;;;;;;;
SP_ULV_5_9_19;SP;ULV;5;9;19;18.02.2020;;;;;;;;;;
SP_ULV_5_9_20;SP;ULV;5;9;20;18.02.2020;;;;;;;;;;
SP_ULV_6_1_1;SP;ULV;6;1;1;18.02.2020;;;;;;;;;;
SP_ULV_6_1_2;SP;ULV;6;1;2;18.02.2020;;;;;;;;;;
SP_ULV_6_1_3;SP;ULV;6;1;3;18.02.2020;;;;;;;;;;
SP_ULV_6_1_4;SP;ULV;6;1;4;18.02.2020;;;;;;;;;;
SP_ULV_6_1_5;SP;ULV;6;1;5;18.02.2020;;;;;;;;;;
SP_ULV_6_1_6;SP;ULV;6;1;6;18.02.2020;;;;;;;;;;
SP_ULV_6_1_7;SP;ULV;6;1;7;18.02.2020;;;;;;;;;;
SP_ULV_6_1_8;SP;ULV;6;1;8;18.02.2020;;;;;;;;;;
SP_ULV_6_1_9;SP;ULV;6;1;9;18.02.2020;;;;;;;;;;
SP_ULV_6_1_10;SP;ULV;6;1;10;18.02.2020;;;;;;;;;;
SP_ULV_6_1_11;SP;ULV;6;1;11;18.02.2020;;;;;;;;;;
SP_ULV_6_1_12;SP;ULV;6;1;12;18.02.2020;;;;;;;;;;
SP_ULV_6_1_13;SP;ULV;6;1;13;18.02.2020;;;;;;;;;;
SP_ULV_6_1_14;SP;ULV;6;1;14;18.02.2020;;;;;;;;;;
SP_ULV_6_1_15;SP;ULV;6;1;15;18.02.2020;;;;;;;;;;
SP_ULV_6_1_16;SP;ULV;6;1;16;18.02.2020;;;;;;;;;;
SP_ULV_6_1_17;SP;ULV;6;1;17;18.02.2020;;;;;;;;;;
SP_ULV_6_1_18;SP;ULV;6;1;18;18.02.2020;;;;;;;;;;
SP_ULV_6_1_19;SP;ULV;6;1;19;18.02.2020;;;;;;;;;;
SP_ULV_6_1_20;SP;ULV;6;1;20;18.02.2020;;;;;;;;;;
SP_ULV_6_2_1;SP;ULV;6;2;1;18.02.2020;;;;;;;;;;
SP_ULV_6_2_2;SP;ULV;6;2;2;18.02.2020;;;;;;;;;;
SP_ULV_6_2_3;SP;ULV;6;2;3;18.02.2020;;;;;;;;;;
SP_ULV_6_2_4;SP;ULV;6;2;4;18.02.2020;;;;;;;;;;
SP_ULV_6_2_5;SP;ULV;6;2;5;18.02.2020;;;;;;;;;;
SP_ULV_6_2_6;SP;ULV;6;2;6;18.02.2020;;;;;;;;;;
SP_ULV_6_2_7;SP;ULV;6;2;7;18.02.2020;;;;;;;;;;
SP_ULV_6_2_8;SP;ULV;6;2;8;18.02.2020;;;;;;;;;;
SP_ULV_6_2_9;SP;ULV;6;2;9;18.02.2020;;;;;;;;;;
SP_ULV_6_2_10;SP;ULV;6;2;10;18.02.2020;;;;;;;;;;
SP_ULV_6_2_11;SP;ULV;6;2;11;18.02.2020;;;;;;;;;;
SP_ULV_6_2_12;SP;ULV;6;2;12;18.02.2020;;;;;;;;;;
SP_ULV_6_2_13;SP;ULV;6;2;13;18.02.2020;;;;;;;;;;
SP_ULV_6_2_14;SP;ULV;6;2;14;18.02.2020;;;;;;;;;;
SP_ULV_6_2_15;SP;ULV;6;2;15;18.02.2020;;;;;;;;;;
SP_ULV_6_2_16;SP;ULV;6;2;16;18.02.2020;;;;;;;;;;
SP_ULV_6_2_17;SP;ULV;6;2;17;18.02.2020;;;;;;;;;;
SP_ULV_6_2_18;SP;ULV;6;2;18;18.02.2020;;;;;;;;;;
SP_ULV_6_2_19;SP;ULV;6;2;19;18.02.2020;;;;;;;;;;
SP_ULV_6_2_20;SP;ULV;6;2;20;18.02.2020;;;;;;;;;;
SP_ULV_6_3_1;SP;ULV;6;3;1;18.02.2020;;;;;;;;;;
SP_ULV_6_3_2;SP;ULV;6;3;2;18.02.2020;;;;;;;;;;
SP_ULV_6_3_3;SP;ULV;6;3;3;18.02.2020;;;;;;;;;;
SP_ULV_6_3_4;SP;ULV;6;3;4;18.02.2020;;;;;;;;;;
SP_ULV_6_3_5;SP;ULV;6;3;5;18.02.2020;;;;;;;;;;
SP_ULV_6_3_6;SP;ULV;6;3;6;18.02.2020;;;;;;;;;;
